iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IDN,Asia,Indonesia,2021-12-16,4259857.0,213.0,185.286,143979.0,10.0,8.714,15414.059,0.771,0.67,520.98,0.036,0.032,0.91,,,,,,,,,211111.0,39875827.0,144.288,0.764,201320.0,0.728,0.0009,1086.5,people tested,254443692.0,149205571.0,,,1577321.0,1263980.0,92.07,53.99,,,4574.0,679892.0,0.246,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-17,4260148.0,291.0,199.429,143986.0,7.0,9.0,15415.112,1.053,0.722,521.005,0.025,0.033,0.94,,,,,,,,,214267.0,40090094.0,145.064,0.775,199254.0,0.721,0.001,999.1,people tested,256270038.0,150249500.0,,,1826346.0,1341361.0,92.73,54.37,,,4854.0,737655.0,0.267,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-18,4260380.0,232.0,200.0,143998.0,12.0,9.857,15415.952,0.839,0.724,521.049,0.043,0.036,0.94,,,,,,,,,216405.0,40306499.0,145.847,0.783,200820.0,0.727,0.001,1004.1,people tested,257882469.0,151246296.0,,,1612431.0,1361028.0,93.31,54.73,,,4925.0,762325.0,0.276,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-19,4260544.0,164.0,200.143,144002.0,4.0,9.429,15416.545,0.593,0.724,521.063,0.014,0.034,0.93,,,,,,,,,121461.0,40427960.0,146.286,0.439,194108.0,0.702,0.001,969.8,people tested,258469441.0,151417878.0,,,586972.0,1295660.0,93.53,54.79,,,4688.0,704034.0,0.255,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-20,4260677.0,133.0,204.0,144013.0,11.0,9.286,15417.026,0.481,0.738,521.103,0.04,0.034,0.91,,,,,,,,,142020.0,40569980.0,146.8,0.514,189002.0,0.684,0.0011,926.5,people tested,258955775.0,151775597.0,,,486334.0,1282994.0,93.7,54.92,,,4642.0,699948.0,0.253,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-21,4260893.0,216.0,207.714,144024.0,11.0,9.143,15417.808,0.782,0.752,521.143,0.04,0.033,0.9,,,,,,,,,222546.0,40792526.0,147.606,0.805,191667.0,0.694,0.0011,922.7,people tested,260302530.0,152596517.0,,,1346755.0,1313688.0,94.19,55.22,,,4754.0,732589.0,0.265,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-22,4261072.0,179.0,204.0,144034.0,10.0,9.286,15418.456,0.648,0.738,521.179,0.036,0.034,0.89,,,,,,,,,215395.0,41007921.0,148.385,0.779,191886.0,0.694,0.0011,940.6,people tested,262043740.0,153503685.0,,,1741210.0,1311053.0,94.82,55.54,,,4744.0,737067.0,0.267,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-23,4261208.0,136.0,193.0,144042.0,8.0,9.0,15418.948,0.492,0.698,521.208,0.029,0.033,0.9,,,,,,,,,207437.0,41215358.0,149.136,0.751,191362.0,0.692,0.001,991.5,people tested,263751186.0,154494115.0,,,1707446.0,1329642.0,95.44,55.9,,,4811.0,755506.0,0.273,63.43,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-24,4261412.0,204.0,180.571,144047.0,5.0,8.714,15419.686,0.738,0.653,521.226,0.018,0.032,0.94,,,,,,,,,184552.0,41399910.0,149.803,0.668,187117.0,0.677,0.001,1036.3,people tested,265370276.0,155414524.0,,,1619090.0,1300034.0,96.02,56.24,,,4704.0,737861.0,0.267,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-25,4261667.0,255.0,183.857,144053.0,6.0,7.857,15420.609,0.923,0.665,521.248,0.022,0.028,0.97,,,,,,,,,149285.0,41549195.0,150.343,0.54,177528.0,0.642,0.001,965.6,people tested,266589872.0,156182585.0,,,1219596.0,1243915.0,96.46,56.51,,,4501.0,705184.0,0.255,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-26,4261667.0,0.0,160.429,144053.0,0.0,7.286,15420.609,0.0,0.581,521.248,0.0,0.026,0.98,,,,,,,,,119792.0,41668987.0,150.777,0.433,177290.0,0.642,0.0009,1105.1,people tested,267262585.0,156641778.0,,,672713.0,1256163.0,96.71,56.68,,,4545.0,746271.0,0.27,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-27,4261879.0,212.0,171.714,144063.0,10.0,7.143,15421.376,0.767,0.621,521.284,0.036,0.026,1.05,,,,,,,,,164005.0,41832992.0,151.37,0.593,180430.0,0.653,0.001,1050.8,people tested,267807642.0,156994786.0,,,545057.0,1264552.0,96.9,56.81,,,4576.0,745598.0,0.27,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-28,4262157.0,278.0,180.571,144071.0,8.0,6.714,15422.382,1.006,0.653,521.313,0.029,0.024,1.08,,,,,,,,,176854.0,42009846.0,152.01,0.64,173903.0,0.629,0.001,963.1,people tested,269370107.0,157804805.0,,,1562465.0,1295368.0,97.47,57.1,,,4687.0,744041.0,0.269,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-29,4262351.0,194.0,182.714,144081.0,10.0,6.714,15423.084,0.702,0.661,521.349,0.036,0.024,1.09,,,,,,,,,163611.0,42173457.0,152.602,0.592,166505.0,0.602,0.0011,911.3,people tested,271240030.0,158962242.0,,,1869923.0,1313756.0,98.15,57.52,,,4754.0,779794.0,0.282,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-30,4262540.0,189.0,190.286,144088.0,7.0,6.571,15423.768,0.684,0.689,521.375,0.025,0.024,1.11,,,,,,,,,163035.0,42336492.0,153.192,0.59,160162.0,0.58,0.0012,841.7,people tested,273016811.0,160012443.0,,,1776781.0,1323661.0,98.79,57.9,,,4790.0,788333.0,0.285,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-12-31,4262720.0,180.0,186.857,144094.0,6.0,6.714,15424.419,0.651,0.676,521.396,0.022,0.024,1.16,,,,,,,,,149670.0,42486162.0,153.734,0.542,155179.0,0.562,0.0012,830.5,people tested,274749184.0,161082857.0,,,1732373.0,1339844.0,99.42,58.29,,,4848.0,809762.0,0.293,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-01,4262994.0,274.0,189.571,144096.0,2.0,6.143,15425.41,0.991,0.686,521.403,0.007,0.022,1.23,,,,,,,,,128197.0,42614359.0,154.198,0.464,152166.0,0.551,0.0012,802.7,people tested,275891660.0,161861222.0,,,1142476.0,1328827.0,99.83,58.57,,,4808.0,811234.0,0.294,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-02,4263168.0,174.0,214.429,144097.0,1.0,6.286,15426.04,0.63,0.776,521.407,0.004,0.023,1.31,,,,,,,,,141810.0,42756169.0,154.711,0.513,155312.0,0.562,0.0014,724.3,people tested,280004249.0,165900887.0,,,4112589.0,1820238.0,101.32,60.03,,,6586.0,1322730.0,0.479,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-03,4263433.0,265.0,222.0,144102.0,5.0,5.571,15426.999,0.959,0.803,521.425,0.018,0.02,1.38,,,,,,,,,209567.0,42965736.0,155.469,0.758,161821.0,0.586,0.0014,728.9,people tested,280300670.0,166104331.0,,,296421.0,1784718.0,101.43,60.1,,,6458.0,1301364.0,0.471,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-04,4263732.0,299.0,225.0,144105.0,3.0,4.857,15428.081,1.082,0.814,521.436,0.011,0.018,1.44,,,,,,,,,232746.0,43198482.0,156.311,0.842,169805.0,0.614,0.0013,754.7,people tested,281219803.0,166653867.0,,,919133.0,1692814.0,101.76,60.3,,,6125.0,1264152.0,0.457,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-05,4264136.0,404.0,255.0,144109.0,4.0,4.0,15429.543,1.462,0.923,521.451,0.014,0.014,1.53,,,,,,,,,217304.0,43415786.0,157.098,0.786,177476.0,0.642,0.0014,696.0,people tested,282048847.0,167226243.0,,,829044.0,1544117.0,102.06,60.51,,,5587.0,1180572.0,0.427,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-06,4264669.0,533.0,304.143,144116.0,7.0,4.0,15431.471,1.929,1.101,521.476,0.025,0.014,1.59,,,,,,,,,208788.0,43624574.0,157.853,0.755,184012.0,0.666,0.0017,605.0,people tested,283554361.0,167999777.0,,,1505514.0,1505364.0,102.6,60.79,,,5447.0,1141048.0,0.413,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-07,4265187.0,518.0,352.429,144121.0,5.0,3.857,15433.346,1.874,1.275,521.494,0.018,0.014,1.6,,,,,,,,,198487.0,43823061.0,158.571,0.718,190986.0,0.691,0.0018,541.9,people tested,284934477.0,168819593.0,,,1380116.0,1455042.0,103.1,61.09,,,5265.0,1105248.0,0.4,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-08,4265666.0,479.0,381.714,144127.0,6.0,4.429,15435.079,1.733,1.381,521.516,0.022,0.016,1.6,,,,,,,,,177701.0,44000762.0,159.214,0.643,198058.0,0.717,0.0019,518.9,people tested,286150133.0,169580225.0,,,1215656.0,1465496.0,103.54,61.36,,,5303.0,1102715.0,0.399,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-09,4266195.0,529.0,432.429,144129.0,2.0,4.571,15436.993,1.914,1.565,521.523,0.007,0.017,1.62,,,,,,,,,177213.0,44177975.0,159.856,0.641,203115.0,0.735,0.0021,469.7,people tested,286963578.0,170143626.0,,,813445.0,994190.0,103.84,61.57,,,3597.0,606106.0,0.219,66.2,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-10,4266649.0,454.0,459.429,144136.0,7.0,4.857,15438.636,1.643,1.662,521.548,0.025,0.018,1.62,,,,,,,,,181426.0,44359401.0,160.512,0.656,199095.0,0.72,0.0023,433.4,people tested,287535622.0,170536338.0,,,572044.0,1033565.0,104.04,61.71,,,3740.0,633144.0,0.229,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-11,4267451.0,802.0,531.286,144144.0,8.0,5.571,15441.538,2.902,1.922,521.577,0.029,0.02,1.63,,,,,,,,,203706.0,44563107.0,161.249,0.737,194946.0,0.705,0.0027,366.9,people tested,288389864.0,171056204.0,,,854242.0,1024294.0,104.35,61.9,,,3706.0,628905.0,0.228,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-12,4268097.0,646.0,565.857,144150.0,6.0,5.857,15443.875,2.338,2.048,521.599,0.022,0.021,1.61,,,,,,,,,198636.0,44761743.0,161.968,0.719,192280.0,0.696,0.0029,339.8,people tested,290103068.0,172155594.0,,,1713204.0,1150603.0,104.97,62.29,,,4163.0,704193.0,0.255,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-13,4268890.0,793.0,603.0,144155.0,5.0,5.571,15446.745,2.869,2.182,521.617,0.018,0.02,1.62,,,,,,,,,195527.0,44957270.0,162.675,0.708,190385.0,0.689,0.0032,315.7,people tested,291737185.0,173248256.0,,,1634117.0,1168975.0,105.56,62.69,,,4230.0,749783.0,0.271,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-14,4269740.0,850.0,650.429,144163.0,8.0,6.0,15449.82,3.076,2.354,521.646,0.029,0.022,1.64,,,,,,,,,198375.0,45155645.0,163.393,0.718,190369.0,0.689,0.0034,292.7,people tested,293243599.0,174291585.0,,,1506414.0,1187017.0,106.11,63.07,,,4295.0,781713.0,0.283,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-15,4270794.0,1054.0,732.571,144167.0,4.0,5.714,15453.634,3.814,2.651,521.66,0.014,0.021,1.66,,,,,,,,,196420.0,45352065.0,164.104,0.711,193043.0,0.699,0.0038,263.5,people tested,295070052.0,175645471.0,,,1826453.0,1274274.0,106.77,63.56,,,4611.0,866464.0,0.314,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-16,4271649.0,855.0,779.143,144170.0,3.0,5.857,15456.728,3.094,2.819,521.671,0.011,0.021,1.68,,,,,,,,,166505.0,45518570.0,164.706,0.602,191514.0,0.693,0.0041,245.8,people tested,296048521.0,176301989.0,,,978469.0,1297849.0,107.12,63.79,,,4696.0,879766.0,0.318,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-17,4272421.0,772.0,824.571,144174.0,4.0,5.429,15459.521,2.793,2.984,521.686,0.014,0.02,1.69,,,,,,,,,178283.0,45696853.0,165.352,0.645,191065.0,0.691,0.0043,231.7,people tested,296622793.0,176629941.0,,,574272.0,1298167.0,107.33,63.91,,,4697.0,870515.0,0.315,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-18,4273783.0,1362.0,904.571,144183.0,9.0,5.571,15464.45,4.928,3.273,521.718,0.033,0.02,1.72,,,,,,,,,194308.0,45891161.0,166.055,0.703,189722.0,0.686,0.0048,209.7,people tested,298719609.0,177643779.0,121075830.0,,2096816.0,1475678.0,108.09,64.28,43.81,,5340.0,941082.0,0.341,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-19,4275528.0,1745.0,1061.571,144192.0,9.0,6.0,15470.764,6.314,3.841,521.751,0.033,0.022,1.76,,,,,,,,,152016.0,46043177.0,166.605,0.55,183062.0,0.662,0.0058,172.4,people tested,299827727.0,178261136.0,,,1108118.0,1389237.0,108.49,64.5,,,5027.0,872220.0,0.316,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-20,4277644.0,2116.0,1250.571,144199.0,7.0,6.286,15478.421,7.657,4.525,521.776,0.025,0.023,,,,,,,,,,183531.0,46226708.0,167.269,0.664,181348.0,0.656,0.0069,145.0,people tested,301532010.0,179153744.0,,,1704283.0,1399261.0,109.11,64.83,,,5063.0,843641.0,0.305,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-21,4280248.0,2604.0,1501.143,144201.0,2.0,5.429,15487.843,9.422,5.432,521.783,0.007,0.02,,,,,,,,,,200180.0,46426888.0,167.993,0.724,181606.0,0.657,,,people tested,303188927.0,180021654.0,,,1656917.0,1420761.0,109.71,65.14,,,5141.0,818581.0,0.296,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-22,4283453.0,3205.0,1808.429,144206.0,5.0,5.571,15499.44,11.597,6.544,521.802,0.018,0.02,,,,,,,,,,,,,,,,,,,304496936.0,180714550.0,,,1308009.0,1346698.0,110.18,65.39,,,4873.0,724154.0,0.262,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2022-01-23,4286378.0,2925.0,2104.143,144220.0,14.0,7.143,15510.024,10.584,7.614,521.852,0.051,0.026,,,,,,,,,,,,,,,,,,,305212127.0,181131333.0,,,715191.0,1309087.0,110.44,65.54,,,4737.0,689906.0,0.25,,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IRN,Asia,Iran,2020-02-19,2.0,2.0,,2.0,2.0,,0.024,0.024,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-02-20,5.0,3.0,,2.0,0.0,,0.059,0.035,,0.024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-02-21,18.0,13.0,,4.0,2.0,,0.212,0.153,,0.047,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-02-22,28.0,10.0,,5.0,1.0,,0.329,0.118,,0.059,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-02-23,43.0,15.0,,8.0,3.0,,0.506,0.176,,0.094,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,-2658.0,-4.14,2.79,-31.2600113185233
IRN,Asia,Iran,2020-02-24,61.0,18.0,8.714,12.0,4.0,1.714,0.717,0.212,0.102,0.141,0.047,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-02-25,95.0,34.0,13.571,16.0,4.0,2.286,1.117,0.4,0.16,0.188,0.047,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-02-26,139.0,44.0,19.571,19.0,3.0,2.429,1.635,0.517,0.23,0.223,0.035,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-02-27,245.0,106.0,34.286,26.0,7.0,3.429,2.881,1.247,0.403,0.306,0.082,0.04,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-02-28,388.0,143.0,52.857,34.0,8.0,4.286,4.563,1.682,0.622,0.4,0.094,0.05,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-02-29,593.0,205.0,80.714,43.0,9.0,5.429,6.974,2.411,0.949,0.506,0.106,0.064,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-03-01,978.0,385.0,133.571,54.0,11.0,6.571,11.502,4.528,1.571,0.635,0.129,0.077,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,-2459.5,-3.42,2.58,-28.9255070872491
IRN,Asia,Iran,2020-03-02,1501.0,523.0,205.714,66.0,12.0,7.714,17.653,6.151,2.419,0.776,0.141,0.091,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-03-03,2336.0,835.0,320.143,77.0,11.0,8.714,27.473,9.82,3.765,0.906,0.129,0.102,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-03-04,2922.0,586.0,397.571,92.0,15.0,10.429,34.365,6.892,4.676,1.082,0.176,0.123,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-03-05,3513.0,591.0,466.857,107.0,15.0,11.571,41.315,6.951,5.491,1.258,0.176,0.136,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-03-06,4747.0,1234.0,622.714,124.0,17.0,12.857,55.828,14.513,7.324,1.458,0.2,0.151,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-03-07,5823.0,1076.0,747.143,145.0,21.0,14.571,68.483,12.655,8.787,1.705,0.247,0.171,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-03-08,6566.0,743.0,798.286,194.0,49.0,20.0,77.221,8.738,9.388,2.282,0.576,0.235,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,-1414.9,-1.78,13.58,-16.6402520747098
IRN,Asia,Iran,2020-03-09,7161.0,595.0,808.571,237.0,43.0,24.429,84.219,6.998,9.509,2.787,0.506,0.287,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-03-10,8042.0,881.0,815.143,291.0,54.0,30.571,94.58,10.361,9.587,3.422,0.635,0.36,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
IRN,Asia,Iran,2020-03-11,9000.0,958.0,868.286,354.0,63.0,37.429,105.847,11.267,10.212,4.163,0.741,0.44,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,,,,
